Bat1,Runs,BF,SR,4s,6s,Opposition,Ground,Start Date,Match_ID,Batsman,Player_ID
31,31,49,63.26,1,0,v Sri Lanka,Colombo (RPS),28-Jul-12,ODI # 3293,MS Dhoni ,28081
58,58,38,152.63,8,1,v Sri Lanka,Pallekele,04-Aug-12,ODI # 3295,MS Dhoni ,28081
113*,113,125,90.4,7,3,v Pakistan,Chennai,30-Dec-12,ODI # 3314,MS Dhoni ,28081
54*,54,89,60.67,4,1,v Pakistan,Kolkata,03-Jan-13,ODI # 3315,MS Dhoni ,28081
36,36,55,65.45,1,3,v Pakistan,Delhi,06-Jan-13,ODI # 3316,MS Dhoni ,28081
32,32,25,128,0,4,v England,Rajkot,11-Jan-13,ODI # 3318,MS Dhoni ,28081
72,72,66,109.09,7,2,v England,Kochi,15-Jan-13,ODI # 3320,MS Dhoni ,28081
10*,10,12,83.33,2,0,v England,Ranchi,19-Jan-13,ODI # 3322,MS Dhoni ,28081
19,19,21,90.47,2,0,v England,Mohali,23-Jan-13,ODI # 3327,MS Dhoni ,28081
15,15,23,65.21,2,0,v England,Dharamsala,27-Jan-13,ODI # 3329,MS Dhoni ,28081
27,27,26,103.84,3,0,v South Africa,Cardiff,06-Jun-13,ODI # 3363,MS Dhoni ,28081
0,0,4,0,0,0,v England,Birmingham,23-Jun-13,ODI # 3377,MS Dhoni ,28081
27,27,35,77.14,1,0,v West Indies,Kingston,30-Jun-13,ODI # 3380,MS Dhoni ,28081
45*,45,52,86.53,5,2,v Sri Lanka,Port of Spain,11-Jul-13,ODI # 3388,MS Dhoni ,28081
19,19,22,86.36,2,0,v Australia,Pune,13-Oct-13,ODI # 3419,MS Dhoni ,28081
139*,139,121,114.87,12,5,v Australia,Mohali,19-Oct-13,ODI # 3421,MS Dhoni ,28081
25*,25,23,108.69,2,0,v Australia,Nagpur,30-Oct-13,ODI # 3424,MS Dhoni ,28081
62,62,38,163.15,7,2,v Australia,Bengaluru,02-Nov-13,ODI # 3428,MS Dhoni ,28081
13*,13,7,185.71,3,0,v West Indies,Kochi,21-Nov-13,ODI # 3436,MS Dhoni ,28081
51*,51,40,127.5,3,4,v West Indies,Visakhapatnam,24-Nov-13,ODI # 3437,MS Dhoni ,28081
23*,23,23,100,3,0,v West Indies,Kanpur,27-Nov-13,ODI # 3439,MS Dhoni ,28081
65,65,71,91.54,8,1,v South Africa,Johannesburg,05-Dec-13,ODI # 3442,MS Dhoni ,28081
19,19,31,61.29,0,0,v South Africa,Durban,08-Dec-13,ODI # 3443,MS Dhoni ,28081
40,40,46,86.95,2,2,v New Zealand,Napier,19-Jan-14,ODI # 3456,MS Dhoni ,28081
56,56,44,127.27,7,1,v New Zealand,Hamilton,22-Jan-14,ODI # 3458,MS Dhoni ,28081
50,50,60,83.33,2,3,v New Zealand,Auckland,25-Jan-14,ODI # 3462,MS Dhoni ,28081
79*,79,73,108.21,6,3,v New Zealand,Hamilton,28-Jan-14,ODI # 3465,MS Dhoni ,28081
47,47,72,65.27,3,0,v New Zealand,Wellington,31-Jan-14,ODI # 3467,MS Dhoni ,28081
52,52,51,101.96,6,0,v England,Cardiff,27-Aug-14,ODI # 3517,MS Dhoni ,28081
29,29,42,69.04,1,1,v England,Leeds,05-Sep-14,ODI # 3525,MS Dhoni ,28081
8,8,21,38.09,0,0,v West Indies,Kochi,08-Oct-14,ODI # 3531,MS Dhoni ,28081
51*,51,40,127.5,5,1,v West Indies,Delhi,11-Oct-14,ODI # 3533,MS Dhoni ,28081
6,6,5,120,0,0,v West Indies,Dharamsala,17-Oct-14,ODI # 3535,MS Dhoni ,28081
19,19,31,61.29,2,0,v Australia,Melbourne,18-Jan-15,ODI # 3582,MS Dhoni ,28081
34,34,61,55.73,1,0,v England,Brisbane,20-Jan-15,ODI # 3586,MS Dhoni ,28081
17,17,32,53.12,3,0,v England,Perth,30-Jan-15,ODI # 3595,MS Dhoni ,28081
18,18,13,138.46,1,1,v Pakistan,Adelaide,15-Feb-15,ODI # 3602,MS Dhoni ,28081
18,18,11,163.63,3,0,v South Africa,Melbourne,22-Feb-15,ODI # 3610,MS Dhoni ,28081
45*,45,56,80.35,3,1,v West Indies,Perth,06-Mar-15,ODI # 3625,MS Dhoni ,28081
85*,85,76,111.84,8,2,v Zimbabwe,Auckland,14-Mar-15,ODI # 3636,MS Dhoni ,28081
6,6,11,54.54,0,0,v Bangladesh,Melbourne,19-Mar-15,ODI # 3641,MS Dhoni ,28081
65,65,65,100,3,2,v Australia,Sydney,26-Mar-15,ODI # 3645,MS Dhoni ,28081
5,5,7,71.42,0,0,v Bangladesh,Dhaka,18-Jun-15,ODI # 3658,MS Dhoni ,28081
47,47,75,62.66,3,0,v Bangladesh,Dhaka,21-Jun-15,ODI # 3660,MS Dhoni ,28081
69,69,77,89.61,6,1,v Bangladesh,Dhaka,24-Jun-15,ODI # 3661,MS Dhoni ,28081
31,31,30,103.33,1,0,v South Africa,Kanpur,11-Oct-15,ODI # 3689,MS Dhoni ,28081
92*,92,86,106.97,7,4,v South Africa,Indore,14-Oct-15,ODI # 3692,MS Dhoni ,28081
47,47,61,77.04,5,0,v South Africa,Rajkot,18-Oct-15,ODI # 3695,MS Dhoni ,28081
15,15,16,93.75,1,0,v South Africa,Chennai,22-Oct-15,ODI # 3698,MS Dhoni ,28081
27,27,29,93.1,3,0,v South Africa,Mumbai,25-Oct-15,ODI # 3700,MS Dhoni ,28081
18,18,13,138.46,1,1,v Australia,Perth,12-Jan-16,ODI # 3723,MS Dhoni ,28081
11,11,10,110,0,0,v Australia,Brisbane,15-Jan-16,ODI # 3724,MS Dhoni ,28081
23,23,9,255.55,2,2,v Australia,Melbourne,17-Jan-16,ODI # 3725,MS Dhoni ,28081
0,0,3,0,0,0,v Australia,Canberra,20-Jan-16,ODI # 3726,MS Dhoni ,28081
34,34,42,80.95,1,1,v Australia,Sydney,23-Jan-16,ODI # 3727,MS Dhoni ,28081
21,21,24,87.5,1,1,v New Zealand,Dharamsala,16-Oct-16,ODI # 3796,MS Dhoni ,28081
39,39,65,60,3,0,v New Zealand,Delhi,20-Oct-16,ODI # 3797,MS Dhoni ,28081
80,80,91,87.91,6,3,v New Zealand,Mohali,23-Oct-16,ODI # 3798,MS Dhoni ,28081
11,11,31,35.48,0,0,v New Zealand,Ranchi,26-Oct-16,ODI # 3799,MS Dhoni ,28081
41,41,59,69.49,4,1,v New Zealand,Visakhapatnam,29-Oct-16,ODI # 3800,MS Dhoni ,28081
6,6,6,100,1,0,v England,Pune,15-Jan-17,ODI # 3819,MS Dhoni ,28081
134,134,122,109.83,10,6,v England,Cuttack,19-Jan-17,ODI # 3821,MS Dhoni ,28081
25,25,36,69.44,1,1,v England,Kolkata,22-Jan-17,ODI # 3824,MS Dhoni ,28081
63,63,52,121.15,7,2,v Sri Lanka,The Oval,08-Jun-17,ODI # 3882,MS Dhoni ,28081
4,4,16,25,0,0,v Pakistan,The Oval,18-Jun-17,ODI # 3894,MS Dhoni ,28081
9*,9,9,100,1,0,v West Indies,Port of Spain,23-Jun-17,ODI # 3895,MS Dhoni ,28081
13*,13,13,100,1,0,v West Indies,Port of Spain,25-Jun-17,ODI # 3896,MS Dhoni ,28081
78*,78,79,98.73,4,2,v West Indies,North Sound,30-Jun-17,ODI # 3898,MS Dhoni ,28081
54,54,114,47.36,1,0,v West Indies,North Sound,02-Jul-17,ODI # 3900,MS Dhoni ,28081
45*,45,68,66.17,1,0,v Sri Lanka,Pallekele,24-Aug-17,ODI # 3906,MS Dhoni ,28081
67*,67,86,77.9,4,1,v Sri Lanka,Pallekele,27-Aug-17,ODI # 3907,MS Dhoni ,28081
49*,49,42,116.66,5,1,v Sri Lanka,Colombo (RPS),31-Aug-17,ODI # 3908,MS Dhoni ,28081
1*,1,1,100,0,0,v Sri Lanka,Colombo (RPS),03-Sep-17,ODI # 3909,MS Dhoni ,28081
79,79,88,89.77,4,2,v Australia,Chennai,17-Sep-17,ODI # 3910,MS Dhoni ,28081
5,5,10,50,1,0,v Australia,Kolkata,21-Sep-17,ODI # 3912,MS Dhoni ,28081
3*,3,6,50,0,0,v Australia,Indore,24-Sep-17,ODI # 3914,MS Dhoni ,28081
13,13,10,130,1,1,v Australia,Bengaluru,28-Sep-17,ODI # 3917,MS Dhoni ,28081
25,25,42,59.52,2,0,v New Zealand,Mumbai,22-Oct-17,ODI # 3928,MS Dhoni ,28081
18*,18,21,85.71,3,0,v New Zealand,Pune,25-Oct-17,ODI # 3931,MS Dhoni ,28081
25,25,17,147.05,3,0,v New Zealand,Kanpur,29-Oct-17,ODI # 3932,MS Dhoni ,28081
65,65,87,74.71,10,2,v Sri Lanka,Dharamsala,10-Dec-17,ODI # 3939,MS Dhoni ,28081
7,7,5,140,0,1,v Sri Lanka,Mohali,13-Dec-17,ODI # 3941,MS Dhoni ,28081
4*,4,3,133.33,1,0,v South Africa,Durban,01-Feb-18,ODI # 3969,MS Dhoni ,28081
10,10,22,45.45,0,0,v South Africa,Cape Town,07-Feb-18,ODI # 3971,MS Dhoni ,28081
42*,42,43,97.67,3,1,v South Africa,Johannesburg,10-Feb-18,ODI # 3973,MS Dhoni ,28081
13,13,17,76.47,1,0,v South Africa,Port Elizabeth,13-Feb-18,ODI # 3976,MS Dhoni ,28081
37,37,59,62.71,2,0,v England,Lord's,14-Jul-18,ODI # 4016,MS Dhoni ,28081
42,42,66,63.63,4,0,v England,Leeds,17-Jul-18,ODI # 4018,MS Dhoni ,28081
0,0,3,0,0,0,v Hong Kong,Dubai (DSC),18-Sep-18,ODI # 4039,MS Dhoni ,28081
33,33,37,89.18,3,0,v Bangladesh,Dubai (DSC),21-Sep-18,ODI # 4042,MS Dhoni ,28081
8,8,17,47.05,0,0,v Afghanistan,Dubai (DSC),25-Sep-18,ODI # 4046,MS Dhoni ,28081
36,36,67,53.73,3,0,v Bangladesh,Dubai (DSC),28-Sep-18,ODI # 4048,MS Dhoni ,28081
20,20,25,80,0,1,v West Indies,Visakhapatnam,24-Oct-18,ODI # 4059,MS Dhoni ,28081
7,7,11,63.63,0,0,v West Indies,Pune,27-Oct-18,ODI # 4062,MS Dhoni ,28081
23,23,15,153.33,2,0,v West Indies,Mumbai (BS),29-Oct-18,ODI # 4063,MS Dhoni ,28081
51,51,96,53.12,3,1,v Australia,Sydney,12-Jan-19,ODI # 4077,MS Dhoni ,28081
55*,55,54,101.85,0,2,v Australia,Adelaide,15-Jan-19,ODI # 4078,MS Dhoni ,28081
87*,87,114,76.31,6,0,v Australia,Melbourne,18-Jan-19,ODI # 4079,MS Dhoni ,28081
48*,48,33,145.45,5,1,v New Zealand,Mount Maunganui,26-Jan-19,ODI # 4085,MS Dhoni ,28081
1,1,6,16.66,0,0,v New Zealand,Wellington,03-Feb-19,ODI # 4092,MS Dhoni ,28081
59*,59,72,81.94,6,1,v Australia,Hyderabad (Deccan),02-Mar-19,ODI # 4102,MS Dhoni ,28081
0,0,1,0,0,0,v Australia,Nagpur,05-Mar-19,ODI # 4106,MS Dhoni ,28081
26,26,42,61.9,2,1,v Australia,Ranchi,08-Mar-19,ODI # 4109,MS Dhoni ,28081
45,45,64,70.31,4,0,v New Zealand,Wellington,03-Feb-19,ODI # 4092,Vijay Shankar,477021
46,46,41,112.19,5,1,v Australia,Nagpur,05-Mar-19,ODI # 4106,Vijay Shankar,477021
32,32,30,106.66,4,0,v Australia,Ranchi,08-Mar-19,ODI # 4109,Vijay Shankar,477021
26,26,15,173.33,1,2,v Australia,Mohali,10-Mar-19,ODI # 4111,Vijay Shankar,477021
16,16,21,76.19,0,1,v Australia,Delhi,13-Mar-19,ODI # 4113,Vijay Shankar,477021
100*,100,115,86.95,7,1,v Zimbabwe,Harare,11-Jun-16,ODI # 3742,K. L. Rahul,422108
33,33,50,66,4,0,v Zimbabwe,Harare,13-Jun-16,ODI # 3744,K. L. Rahul,422108
63*,63,70,90,4,2,v Zimbabwe,Harare,15-Jun-16,ODI # 3746,K. L. Rahul,422108
8,8,18,44.44,1,0,v England,Pune,15-Jan-17,ODI # 3819,K. L. Rahul,422108
5,5,5,100,1,0,v England,Cuttack,19-Jan-17,ODI # 3821,K. L. Rahul,422108
11,11,11,100,1,1,v England,Kolkata,22-Jan-17,ODI # 3824,K. L. Rahul,422108
4,4,6,66.66,0,0,v Sri Lanka,Pallekele,24-Aug-17,ODI # 3906,K. L. Rahul,422108
17,17,24,70.83,2,0,v Sri Lanka,Pallekele,27-Aug-17,ODI # 3907,K. L. Rahul,422108
7,7,8,87.5,0,0,v Sri Lanka,Colombo (RPS),31-Aug-17,ODI # 3908,K. L. Rahul,422108
9*,9,18,50,0,0,v England,Nottingham,12-Jul-18,ODI # 4014,K. L. Rahul,422108
0,0,2,0,0,0,v England,Lord's,14-Jul-18,ODI # 4016,K. L. Rahul,422108
60,60,66,90.9,5,1,v Afghanistan,Dubai (DSC),25-Sep-18,ODI # 4046,K. L. Rahul,422108
26,26,31,83.87,1,0,v Australia,Mohali,10-Mar-19,ODI # 4111,K. L. Rahul,422108
0,0,2,0,0,0,v Australia,Visakhapatnam,20-Oct-10,ODI # 3060,Shikhar Dhawan,28235
51,51,76,67.1,3,1,v West Indies,Port of Spain,06-Jun-11,ODI # 3159,Shikhar Dhawan,28235
3,3,4,75,0,0,v West Indies,Port of Spain,08-Jun-11,ODI # 3160,Shikhar Dhawan,28235
4,4,15,26.66,0,0,v West Indies,North Sound,11-Jun-11,ODI # 3161,Shikhar Dhawan,28235
11,11,26,42.3,1,0,v West Indies,Kingston,16-Jun-11,ODI # 3163,Shikhar Dhawan,28235
114,114,94,121.27,12,1,v South Africa,Cardiff,06-Jun-13,ODI # 3363,Shikhar Dhawan,28235
102*,102,107,95.32,10,1,v West Indies,The Oval,11-Jun-13,ODI # 3368,Shikhar Dhawan,28235
48,48,41,117.07,5,0,v Pakistan,Birmingham,15-Jun-13,ODI # 3372,Shikhar Dhawan,28235
68,68,92,73.91,6,1,v Sri Lanka,Cardiff,20-Jun-13,ODI # 3376,Shikhar Dhawan,28235
31,31,24,129.16,2,1,v England,Birmingham,23-Jun-13,ODI # 3377,Shikhar Dhawan,28235
11,11,10,110,2,0,v West Indies,Kingston,30-Jun-13,ODI # 3380,Shikhar Dhawan,28235
24,24,42,57.14,3,0,v Sri Lanka,Kingston,02-Jul-13,ODI # 3382,Shikhar Dhawan,28235
69,69,77,89.61,8,2,v West Indies,Port of Spain,05-Jul-13,ODI # 3383,Shikhar Dhawan,28235
15,15,16,93.75,2,0,v Sri Lanka,Port of Spain,09-Jul-13,ODI # 3387,Shikhar Dhawan,28235
16,16,35,45.71,2,0,v Sri Lanka,Port of Spain,11-Jul-13,ODI # 3388,Shikhar Dhawan,28235
17,17,21,80.95,3,0,v Zimbabwe,Harare,24-Jul-13,ODI # 3395,Shikhar Dhawan,28235
116,116,127,91.33,11,2,v Zimbabwe,Harare,26-Jul-13,ODI # 3397,Shikhar Dhawan,28235
35,35,32,109.37,5,0,v Zimbabwe,Harare,28-Jul-13,ODI # 3399,Shikhar Dhawan,28235
41,41,38,107.89,6,1,v Zimbabwe,Bulawayo,03-Aug-13,ODI # 3403,Shikhar Dhawan,28235
7,7,15,46.66,1,0,v Australia,Pune,13-Oct-13,ODI # 3419,Shikhar Dhawan,28235
95,95,86,110.46,14,0,v Australia,Jaipur,16-Oct-13,ODI # 3420,Shikhar Dhawan,28235
8,8,6,133.33,2,0,v Australia,Mohali,19-Oct-13,ODI # 3421,Shikhar Dhawan,28235
14*,14,12,116.66,3,0,v Australia,Ranchi,23-Oct-13,ODI # 3422,Shikhar Dhawan,28235
100,100,102,98.03,11,0,v Australia,Nagpur,30-Oct-13,ODI # 3424,Shikhar Dhawan,28235
60,60,57,105.26,9,0,v Australia,Bengaluru,02-Nov-13,ODI # 3428,Shikhar Dhawan,28235
5,5,6,83.33,1,0,v West Indies,Kochi,21-Nov-13,ODI # 3436,Shikhar Dhawan,28235
35,35,37,94.59,5,0,v West Indies,Visakhapatnam,24-Nov-13,ODI # 3437,Shikhar Dhawan,28235
119,119,95,125.26,20,0,v West Indies,Kanpur,27-Nov-13,ODI # 3439,Shikhar Dhawan,28235
12,12,13,92.3,3,0,v South Africa,Johannesburg,05-Dec-13,ODI # 3442,Shikhar Dhawan,28235
0,0,2,0,0,0,v South Africa,Durban,08-Dec-13,ODI # 3443,Shikhar Dhawan,28235
32,32,46,69.56,3,0,v New Zealand,Napier,19-Jan-14,ODI # 3456,Shikhar Dhawan,28235
12,12,22,54.54,2,0,v New Zealand,Hamilton,22-Jan-14,ODI # 3458,Shikhar Dhawan,28235
28,28,25,112,4,1,v New Zealand,Auckland,25-Jan-14,ODI # 3462,Shikhar Dhawan,28235
9,9,28,32.14,1,0,v New Zealand,Wellington,31-Jan-14,ODI # 3467,Shikhar Dhawan,28235
28,28,44,63.63,5,0,v Bangladesh,Fatullah,26-Feb-14,ODI # 3474,Shikhar Dhawan,28235
94,94,114,82.45,7,1,v Sri Lanka,Fatullah,28-Feb-14,ODI # 3476,Shikhar Dhawan,28235
10,10,13,76.92,2,0,v Pakistan,Dhaka,02-Mar-14,ODI # 3479,Shikhar Dhawan,28235
60,60,78,76.92,4,1,v Afghanistan,Dhaka,05-Mar-14,ODI # 3483,Shikhar Dhawan,28235
11,11,22,50,2,0,v England,Cardiff,27-Aug-14,ODI # 3517,Shikhar Dhawan,28235
16,16,23,69.56,1,0,v England,Nottingham,30-Aug-14,ODI # 3520,Shikhar Dhawan,28235
97*,97,81,119.75,11,4,v England,Birmingham,02-Sep-14,ODI # 3523,Shikhar Dhawan,28235
31,31,44,70.45,4,1,v England,Leeds,05-Sep-14,ODI # 3525,Shikhar Dhawan,28235
68,68,92,73.91,9,0,v West Indies,Kochi,08-Oct-14,ODI # 3531,Shikhar Dhawan,28235
1,1,9,11.11,0,0,v West Indies,Delhi,11-Oct-14,ODI # 3533,Shikhar Dhawan,28235
35,35,35,100,6,1,v West Indies,Dharamsala,17-Oct-14,ODI # 3535,Shikhar Dhawan,28235
113,113,107,105.6,14,3,v Sri Lanka,Cuttack,02-Nov-14,ODI # 3539,Shikhar Dhawan,28235
79,79,80,98.75,7,1,v Sri Lanka,Ahmedabad,06-Nov-14,ODI # 3540,Shikhar Dhawan,28235
91,91,79,115.18,8,1,v Sri Lanka,Hyderabad (Deccan),09-Nov-14,ODI # 3543,Shikhar Dhawan,28235
2,2,4,50,0,0,v Australia,Melbourne,18-Jan-15,ODI # 3582,Shikhar Dhawan,28235
1,1,5,20,0,0,v England,Brisbane,20-Jan-15,ODI # 3586,Shikhar Dhawan,28235
8,8,13,61.53,0,0,v Australia,Sydney,26-Jan-15,ODI # 3592,Shikhar Dhawan,28235
38,38,65,58.46,4,0,v England,Perth,30-Jan-15,ODI # 3595,Shikhar Dhawan,28235
73,73,76,96.05,7,1,v Pakistan,Adelaide,15-Feb-15,ODI # 3602,Shikhar Dhawan,28235
137,137,146,93.83,16,2,v South Africa,Melbourne,22-Feb-15,ODI # 3610,Shikhar Dhawan,28235
14,14,17,82.35,3,0,v U.A.E.,Perth,28-Feb-15,ODI # 3618,Shikhar Dhawan,28235
9,9,14,64.28,1,0,v West Indies,Perth,06-Mar-15,ODI # 3625,Shikhar Dhawan,28235
100,100,85,117.64,11,5,v Ireland,Hamilton,10-Mar-15,ODI # 3631,Shikhar Dhawan,28235
4,4,20,20,1,0,v Zimbabwe,Auckland,14-Mar-15,ODI # 3636,Shikhar Dhawan,28235
30,30,50,60,3,0,v Bangladesh,Melbourne,19-Mar-15,ODI # 3641,Shikhar Dhawan,28235
45,45,41,109.75,6,1,v Australia,Sydney,26-Mar-15,ODI # 3645,Shikhar Dhawan,28235
30,30,38,78.94,3,0,v Bangladesh,Dhaka,18-Jun-15,ODI # 3658,Shikhar Dhawan,28235
53,53,60,88.33,7,0,v Bangladesh,Dhaka,21-Jun-15,ODI # 3660,Shikhar Dhawan,28235
75,75,73,102.73,10,0,v Bangladesh,Dhaka,24-Jun-15,ODI # 3661,Shikhar Dhawan,28235
23,23,28,82.14,5,0,v South Africa,Kanpur,11-Oct-15,ODI # 3689,Shikhar Dhawan,28235
23,23,34,67.64,4,0,v South Africa,Indore,14-Oct-15,ODI # 3692,Shikhar Dhawan,28235
13,13,29,44.82,2,0,v South Africa,Rajkot,18-Oct-15,ODI # 3695,Shikhar Dhawan,28235
7,7,15,46.66,0,0,v South Africa,Chennai,22-Oct-15,ODI # 3698,Shikhar Dhawan,28235
60,60,59,101.69,8,0,v South Africa,Mumbai,25-Oct-15,ODI # 3700,Shikhar Dhawan,28235
9,9,22,40.9,1,0,v Australia,Perth,12-Jan-16,ODI # 3723,Shikhar Dhawan,28235
6,6,4,150,1,0,v Australia,Brisbane,15-Jan-16,ODI # 3724,Shikhar Dhawan,28235
68,68,91,74.72,9,0,v Australia,Melbourne,17-Jan-16,ODI # 3725,Shikhar Dhawan,28235
126,126,113,111.5,14,2,v Australia,Canberra,20-Jan-16,ODI # 3726,Shikhar Dhawan,28235
78,78,56,139.28,7,3,v Australia,Sydney,23-Jan-16,ODI # 3727,Shikhar Dhawan,28235
1,1,10,10,0,0,v England,Pune,15-Jan-17,ODI # 3819,Shikhar Dhawan,28235
11,11,15,73.33,2,0,v England,Cuttack,19-Jan-17,ODI # 3821,Shikhar Dhawan,28235
68,68,65,104.61,6,1,v Pakistan,Birmingham,04-Jun-17,ODI # 3878,Shikhar Dhawan,28235
125,125,128,97.65,15,1,v Sri Lanka,The Oval,08-Jun-17,ODI # 3882,Shikhar Dhawan,28235
78,78,83,93.97,12,1,v South Africa,The Oval,11-Jun-17,ODI # 3886,Shikhar Dhawan,28235
46,46,34,135.29,7,1,v Bangladesh,Birmingham,15-Jun-17,ODI # 3891,Shikhar Dhawan,28235
21,21,22,95.45,4,0,v Pakistan,The Oval,18-Jun-17,ODI # 3894,Shikhar Dhawan,28235
87,87,92,94.56,8,2,v West Indies,Port of Spain,23-Jun-17,ODI # 3895,Shikhar Dhawan,28235
63,63,59,106.77,10,0,v West Indies,Port of Spain,25-Jun-17,ODI # 3896,Shikhar Dhawan,28235
2,2,6,33.33,0,0,v West Indies,North Sound,30-Jun-17,ODI # 3898,Shikhar Dhawan,28235
5,5,7,71.42,0,0,v West Indies,North Sound,02-Jul-17,ODI # 3900,Shikhar Dhawan,28235
4,4,3,133.33,1,0,v West Indies,Kingston,06-Jul-17,ODI # 3902,Shikhar Dhawan,28235
132*,132,90,146.66,20,3,v Sri Lanka,Dambulla,20-Aug-17,ODI # 3905,Shikhar Dhawan,28235
49,49,50,98,6,1,v Sri Lanka,Pallekele,24-Aug-17,ODI # 3906,Shikhar Dhawan,28235
5,5,3,166.66,1,0,v Sri Lanka,Pallekele,27-Aug-17,ODI # 3907,Shikhar Dhawan,28235
4,4,6,66.66,1,0,v Sri Lanka,Colombo (RPS),31-Aug-17,ODI # 3908,Shikhar Dhawan,28235
9,9,12,75,1,0,v New Zealand,Mumbai,22-Oct-17,ODI # 3928,Shikhar Dhawan,28235
68,68,84,80.95,5,2,v New Zealand,Pune,25-Oct-17,ODI # 3931,Shikhar Dhawan,28235
14,14,20,70,3,0,v New Zealand,Kanpur,29-Oct-17,ODI # 3932,Shikhar Dhawan,28235
0,0,6,0,0,0,v Sri Lanka,Dharamsala,10-Dec-17,ODI # 3939,Shikhar Dhawan,28235
68,68,67,101.49,9,0,v Sri Lanka,Mohali,13-Dec-17,ODI # 3941,Shikhar Dhawan,28235
100*,100,85,117.64,13,2,v Sri Lanka,Visakhapatnam,17-Dec-17,ODI # 3942,Shikhar Dhawan,28235
35,35,29,120.68,6,0,v South Africa,Durban,01-Feb-18,ODI # 3969,Shikhar Dhawan,28235
51*,51,56,91.07,9,0,v South Africa,Centurion,04-Feb-18,ODI # 3970,Shikhar Dhawan,28235
76,76,63,120.63,12,0,v South Africa,Cape Town,07-Feb-18,ODI # 3971,Shikhar Dhawan,28235
109,109,105,103.8,10,2,v South Africa,Johannesburg,10-Feb-18,ODI # 3973,Shikhar Dhawan,28235
34,34,23,147.82,8,0,v South Africa,Port Elizabeth,13-Feb-18,ODI # 3976,Shikhar Dhawan,28235
18,18,34,52.94,2,0,v South Africa,Centurion,16-Feb-18,ODI # 3978,Shikhar Dhawan,28235
40,40,27,148.14,8,0,v England,Nottingham,12-Jul-18,ODI # 4014,Shikhar Dhawan,28235
36,36,30,120,6,0,v England,Lord's,14-Jul-18,ODI # 4016,Shikhar Dhawan,28235
44,44,49,89.79,7,0,v England,Leeds,17-Jul-18,ODI # 4018,Shikhar Dhawan,28235
127,127,120,105.83,15,2,v Hong Kong,Dubai (DSC),18-Sep-18,ODI # 4039,Shikhar Dhawan,28235
46,46,54,85.18,6,1,v Pakistan,Dubai (DSC),19-Sep-18,ODI # 4040,Shikhar Dhawan,28235
40,40,47,85.1,4,1,v Bangladesh,Dubai (DSC),21-Sep-18,ODI # 4042,Shikhar Dhawan,28235
114,114,100,114,16,2,v Pakistan,Dubai (DSC),23-Sep-18,ODI # 4044,Shikhar Dhawan,28235
15,15,14,107.14,3,0,v Bangladesh,Dubai (DSC),28-Sep-18,ODI # 4048,Shikhar Dhawan,28235
4,4,6,66.66,1,0,v West Indies,Guwahati,21-Oct-18,ODI # 4056,Shikhar Dhawan,28235
29,29,30,96.66,4,1,v West Indies,Visakhapatnam,24-Oct-18,ODI # 4059,Shikhar Dhawan,28235
35,35,45,77.77,5,0,v West Indies,Pune,27-Oct-18,ODI # 4062,Shikhar Dhawan,28235
38,38,40,95,4,2,v West Indies,Mumbai (BS),29-Oct-18,ODI # 4063,Shikhar Dhawan,28235
6,6,5,120,1,0,v West Indies,Thiruvananthapuram,01-Nov-18,ODI # 4064,Shikhar Dhawan,28235
0,0,1,0,0,0,v Australia,Sydney,12-Jan-19,ODI # 4077,Shikhar Dhawan,28235
32,32,28,114.28,5,0,v Australia,Adelaide,15-Jan-19,ODI # 4078,Shikhar Dhawan,28235
23,23,46,50,0,0,v Australia,Melbourne,18-Jan-19,ODI # 4079,Shikhar Dhawan,28235
75*,75,103,72.81,6,0,v New Zealand,Napier,23-Jan-19,ODI # 4082,Shikhar Dhawan,28235
66,66,67,98.5,9,0,v New Zealand,Mount Maunganui,26-Jan-19,ODI # 4085,Shikhar Dhawan,28235
28,28,27,103.7,6,0,v New Zealand,Mount Maunganui,28-Jan-19,ODI # 4088,Shikhar Dhawan,28235
13,13,20,65,1,1,v New Zealand,Hamilton,31-Jan-19,ODI # 4091,Shikhar Dhawan,28235
6,6,13,46.15,1,0,v New Zealand,Wellington,03-Feb-19,ODI # 4092,Shikhar Dhawan,28235
0,0,1,0,0,0,v Australia,Hyderabad (Deccan),02-Mar-19,ODI # 4102,Shikhar Dhawan,28235
21,21,29,72.41,4,0,v Australia,Nagpur,05-Mar-19,ODI # 4106,Shikhar Dhawan,28235
1,1,10,10,0,0,v Australia,Ranchi,08-Mar-19,ODI # 4109,Shikhar Dhawan,28235
143,143,115,124.34,18,3,v Australia,Mohali,10-Mar-19,ODI # 4111,Shikhar Dhawan,28235
12,12,15,80,2,0,v Australia,Delhi,13-Mar-19,ODI # 4113,Shikhar Dhawan,28235
8,8,9,88.88,0,0,v South Africa,Belfast,26-Jun-07,ODI # 2592,Rohit Sharma ,34102
1,1,4,25,0,0,v Australia,Hyderabad (Deccan),05-Oct-07,ODI # 2625,Rohit Sharma ,34102
52,52,61,85.24,3,1,v Pakistan,Jaipur,18-Nov-07,ODI # 2647,Rohit Sharma ,34102
29,29,43,67.44,5,0,v Australia,Brisbane,03-Feb-08,ODI # 2670,Rohit Sharma ,34102
0,0,2,0,0,0,v Sri Lanka,Brisbane,05-Feb-08,ODI # 2672,Rohit Sharma ,34102
